prediction_time,horizon,horizon_timedelta,quantile,y_pred
2025-12-29 23:05:00+00:00,22h,0 days 22:00:00,0.5,-0.018866344968729364
2025-12-29 23:05:00+00:00,22h,0 days 22:00:00,0.9,1.2550515410780871
2025-12-29 23:05:00+00:00,23h,0 days 23:00:00,0.1,-1.1109022788295113
2025-12-29 23:05:00+00:00,23h,0 days 23:00:00,0.5,0.0055590779460907985
2025-12-29 23:05:00+00:00,23h,0 days 23:00:00,0.9,1.3627791498101702
2025-12-29 23:05:00+00:00,24h,1 days 00:00:00,0.1,-1.1320601487620663
2025-12-29 23:05:00+00:00,24h,1 days 00:00:00,0.5,0.0028407126605024865
2025-12-29 23:05:00+00:00,24h,1 days 00:00:00,0.9,1.3361225570066035
2025-12-29 23:05:00+00:00,25h,1 days 01:00:00,0.1,-1.1071689135649116
2025-12-29 23:05:00+00:00,25h,1 days 01:00:00,0.5,0.008189693224860486
2025-12-29 23:05:00+00:00,25h,1 days 01:00:00,0.9,1.2329166943656136
2025-12-29 23:05:00+00:00,26h,1 days 02:00:00,0.1,-1.1165309481842804
2025-12-29 23:05:00+00:00,26h,1 days 02:00:00,0.5,0.025531343209395763
2025-12-29 23:05:00+00:00,26h,1 days 02:00:00,0.9,1.2533480655071128
2025-12-29 23:05:00+00:00,27h,1 days 03:00:00,0.1,-1.1228894468862984
2025-12-29 23:05:00+00:00,27h,1 days 03:00:00,0.5,0.02412498902884238
2025-12-29 23:05:00+00:00,27h,1 days 03:00:00,0.9,1.3186948547873958
2025-12-29 23:05:00+00:00,28h,1 days 04:00:00,0.1,-1.106821101082569
2025-12-29 23:05:00+00:00,28h,1 days 04:00:00,0.5,0.006200605244661474
2025-12-29 23:05:00+00:00,28h,1 days 04:00:00,0.9,1.2375298616161083
2025-12-29 23:05:00+00:00,29h,1 days 05:00:00,0.1,-1.090776762388451
2025-12-29 23:05:00+00:00,29h,1 days 05:00:00,0.5,0.07181603044322217
2025-12-29 23:05:00+00:00,29h,1 days 05:00:00,0.9,1.3051250829200112
2025-12-29 23:05:00+00:00,30h,1 days 06:00:00,0.1,-1.0853892051153968
2025-12-29 23:05:00+00:00,30h,1 days 06:00:00,0.5,0.020494815275073054
2025-12-29 23:05:00+00:00,30h,1 days 06:00:00,0.9,1.35867098729265
